行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
霸州市,霸州市四季花园小区四季工程,霸州市霸州镇南关村,1.9644,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,739,霸州市政华房地产开发有限公司,1.302.20,2013年6月7日,2013年9月20日,2016年3月20日,
文安县,污水处理厂,文安县李庄农场,0.9447,公共设施用地,划拨,,公共设施管理业,0,河北文安工业园区管理委员会,0.000.00,2013年6月7日,2013年12月7日,2014年12月7日,
霸州市,霸州市尚都花苑小区一期工程,霸州市建设东道南侧、牤牛河西侧,0.1693,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,290,河北艺杰房地产开发有限公司,1.302.50,2013年6月7日,2013年6月12日,2015年2月11日,
文安县,左各庄国土所办公用地,左各庄南环路南侧,0.1619,机关团体用地,划拨,,国家机构,0,文安县国土资源局,0.600.60,2013年6月7日,2013年12月7日,2014年12月7日,
文安县,左各庄派出所办公用地,左各庄南环路南侧,0.2024,机关团体用地,划拨,,国家机构,0,文安县公安局,0.980.98,2013年6月7日,2013年12月7日,2014年12月7日,
霸州市,春江嘉园,霸州市胜芳镇芳津道北侧,0.4434,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,751,霸州市武平房地产开发有限公司,1.302.50,2013年6月7日,2014年6月5日,2017年6月5日,
文安县,左各庄镇政府办公用地,左各庄南环路南侧,3.4916,机关团体用地,划拨,,国家机构,0,左各庄镇人民政府,0.230.23,2013年6月7日,2013年12月7日,2014年12月7日,
文安县,左各庄中心卫生院,左各庄镇南环路南侧,1.1396,医卫慈善用地,划拨,,卫生,0,文安县左各庄中心卫生院,0.500.00,2013年6月7日,2013年12月7日,2014年12月7日,
廊坊市本级,恒大地产集团石家庄有限公司,龙河工业园区二号路以北，纵八路以东，纵七路以西,6.0892,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 批发零售用地40,房地产业,13890,恒大地产集团石家庄有限公司,1.502.00,2013年6月7日,2014年10月7日,2016年10月7日,
廊坊市本级,恒大地产集团石家庄有限公司,龙河工业园区二号路以北，纵八路以东，纵七路以西,4.0459,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 批发零售用地40,房地产业,10300,恒大地产集团石家庄有限公司,1.502.00,2013年6月7日,2014年10月7日,2016年10月7日,
霸州市,河北省霸州市天利花园居住区,霸州市益众南道北侧、类风湿医院西侧,3.3201,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,6140,霸州市鸿远房地产开发有限公司,1.302.50,2013年6月7日,2014年3月31日,2016年3月31日,
廊坊市本级,波森尾气系统（廊坊）有限公司,廊坊经济技术开发区爱民道北侧、长辛路东侧,4.99992,工业用地,拍卖出让,50,专用设备制造业,1950,波森尾气系统（廊坊）有限公司,0.800.00,2013年6月5日,2014年5月6日,2016年5月6日,
大厂回族自治县,固安通达房地产开发有限公司,规划永安路西侧芦庄村段,5.302551,其他普通商品住房用地,挂牌出让,70,房地产业,4517.7735,固安通达房地产开发有限公司,1.302.00,2013年6月4日,2014年6月1日,2017年5月31日,
廊坊市本级,廊坊华远房地产开发有限公司,广阳道北侧、银河北路东侧,0.613343,其他普通商品住房用地,拍卖出让,商务金融用地40年; 其他普通商品住房用地70,房地产业,3220,廊坊华远房地产开发有限公司,1.302.20,2013年6月4日,2014年8月3日,2016年8月3日,
廊坊市本级,沃森测控技术（河北）有限公司,广阳产业聚集区内，畅祥道北侧，伟业路西侧,1.3333,工业用地,拍卖出让,50,仪器仪表及文化、办公用机械制造业,500,沃森测控技术（河北）有限公司,0.800.00,2013年6月4日,2014年8月3日,2016年8月3日,
大厂回族自治县,固安通达房地产开发有限公司,规划和平路东侧芦庄村段,5.858017,其他普通商品住房用地,挂牌出让,70,房地产业,4991.0305,固安通达房地产开发有限公司,1.302.00,2013年6月4日,2014年6月1日,2017年5月31日,
廊坊市本级,农标普瑞纳（廊坊）饲料有限公司,广阳产业聚集区内，畅祥南道南侧，伟业路西侧,4.3018,工业用地,拍卖出让,50,畜牧业,1615,农标普瑞纳（廊坊）饲料有限公司,0.800.00,2013年6月4日,2014年8月3日,2016年8月3日,
大厂回族自治县,固安通达房地产开发有限公司,规划永安路西侧芦庄村段,5.946465,其他普通商品住房用地,挂牌出让,70,房地产业,5066.3882,固安通达房地产开发有限公司,1.302.00,2013年6月4日,2014年6月1日,2017年5月31日,
大厂回族自治县,固安通达房地产开发有限公司,规划永安路西侧芦庄村段,5.367458,其他普通商品住房用地,挂牌出让,70,房地产业,4573.0742,固安通达房地产开发有限公司,1.302.00,2013年6月4日,2014年6月1日,2017年5月31日,
廊坊市本级,廊坊市帝诚投资有限公司,廊坊开发区花园道北、梨园路西侧,2.6666,科教用地,协议出让,50,研究与试验发展,1023.13,廊坊市帝诚投资有限公司,0.001.80,2013年6月3日,2014年6月1日,2016年6月1日,
安次区,青岛啤酒（廊坊）有限公司年产40万千升啤酒工程,安次区码头镇崔辛屯村,21.5899,工业用地,拍卖出让,50,饮料制造业,4835,青岛啤酒（廊坊）有限公司,0.800.00,2013年5月31日,2014年6月30日,2016年6月29日,
香河县,工业用地,运河大道东侧，规划S4路北侧,5.0148,工业用地,挂牌出让,50,金属制品业,1579.7,香河蓝畅机械有限公司,1.200.00,2013年5月31日,2013年7月1日,2014年6月30日,
文安县,安里屯110KV变电站,滩里镇中滩里村,0.3893,公共设施用地,划拨,,其它,0,冀北电力有限公司廊坊供电公司,0.000.00,2013年5月31日,2013年11月30日,2014年11月30日,
文安县,文安县气象局观测场项目,廊大路西侧,2.0006,机关团体用地,划拨,,环境管理业,0,文安县气象局,0.000.10,2013年5月31日,2013年11月30日,2014年11月30日,
廊坊市本级,廊坊新奥燃气有限公司,廊坊开发区云鹏道南、同方川崎空调设备有限公司东,1.6666,公共设施用地,协议出让,50,燃气生产和供应业,628.26,廊坊新奥燃气有限公司,0.800.00,2013年5月31日,2014年6月1日,2016年6月1日,
香河县,工业用地,运河大道东侧，家具景观大道北侧,20.2993,工业用地,挂牌出让,50,金属制品业,6395,河北建安特金属结构工程有限公司,1.200.00,2013年5月30日,2013年7月1日,2014年6月30日,
香河县,商业用地,绣水街北侧，永泰路西侧,0.464418,其他商服用地,挂牌出让,40,商务服务业,1011,香河圣地家具城有限公司,1.000.00,2013年5月30日,2014年5月1日,2016年4月30日,
香河县,商服用地,大香线东侧，规划五号街南侧,1.267394,其他商服用地,挂牌出让,40,房地产业,1521,富力（香河）房地产开发有限公司,0.003.50,2013年5月30日,2014年5月29日,2017年5月28日,
香河县,工业用地,规划W3路东侧，规划S3路南侧,2.0006,工业用地,挂牌出让,50,塑料制品业,631,香河瑞泰塑胶有限公司,1.200.00,2013年5月29日,2013年6月30日,2014年5月31日,
大厂回族自治县,大厂回族自治县海鹏房地产开发有限公司,大厂县永安路东侧、北新街南侧,3.922265,其他普通商品住房用地,挂牌出让,70,房地产业,5589.2276,大厂回族自治县海鹏房地产开发有限公司,2.503.00,2013年5月28日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县顺成房地产开发有限公司,夏厂路西侧、夏垫街南侧,2.734887,其他普通商品住房用地,挂牌出让,70,房地产业,3774.1441,大厂回族自治县顺成房地产开发有限公司,2.002.50,2013年5月28日,2014年5月1日,2017年4月30日,
大厂回族自治县,香河县宏大房地产开发有限公司,大厂县华安路东侧芦庄村段,0.04165,其他商服用地,挂牌出让,40,房地产业,70.5968,香河县宏大房地产开发有限公司,1.002.00,2013年5月28日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县友通房地产开发有限公司,夏垫街南侧、华夏路西侧,0.360067,其他普通商品住房用地,挂牌出让,70,房地产业,253.8472,大厂回族自治县友通房地产开发有限公司,2.003.00,2013年5月28日,2014年5月1日,2016年4月30日,
大厂回族自治县,香河县宏大房地产开发有限公司,大厂县华安路东侧芦庄村段,0.191683,其他普通商品住房用地,挂牌出让,70,房地产业,301.9007,香河县宏大房地产开发有限公司,2.002.50,2013年5月28日,2014年5月1日,2017年4月30日,
大厂回族自治县,香河县宏大房地产开发有限公司,大厂县华安路东侧芦庄村段,0.3333,其他普通商品住房用地,挂牌出让,70,房地产业,524.9475,香河县宏大房地产开发有限公司,2.002.50,2013年5月28日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县博盛房地产开发有限公司,夏垫镇祈屯村段,2.85888,其他普通商品住房用地,挂牌出让,70,房地产业,2144.16,大厂回族自治县博盛房地产开发有限公司,1.502.10,2013年5月28日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县夏垫佳美体育用品有限公司,李大线西侧、新业路北侧,1.411452,工业用地,挂牌出让,50,文教体育用品制造业,465.7792,大厂回族自治县夏垫佳美体育用品有限公司,0.700.00,2013年5月27日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县中基首业房地产开发有限公司,首创大街东侧、新开大街南侧,4.505129,其他普通商品住房用地,招标出让,70,房地产业,5400,大厂回族自治县中基首业房地产开发有限公司,1.502.00,2013年5月24日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县中基首业房地产开发有限公司,大福北路南侧、首创大街东侧,5.972841,其他普通商品住房用地,招标出让,70,房地产业,7200,大厂回族自治县中基首业房地产开发有限公司,1.502.00,2013年5月24日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县中基首业房地产开发有限公司,李大线西侧、大福北路南侧,5.978114,其他普通商品住房用地,招标出让,70,房地产业,7200,大厂回族自治县中基首业房地产开发有限公司,1.502.00,2013年5月24日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县中基首业房地产开发有限公司,李大线西侧、大福北路南侧,5.941169,其他普通商品住房用地,招标出让,70,房地产业,7200,大厂回族自治县中基首业房地产开发有限公司,1.502.00,2013年5月24日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县中基首业房地产开发有限公司,李大线西侧、新开大街南侧,5.512332,其他普通商品住房用地,招标出让,70,房地产业,6600,大厂回族自治县中基首业房地产开发有限公司,1.502.00,2013年5月24日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县中基首业房地产开发有限公司,大福北路北侧、李大线西侧,5.48412,其他普通商品住房用地,招标出让,70,房地产业,6500,大厂回族自治县中基首业房地产开发有限公司,1.502.00,2013年5月24日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县中基首业房地产开发有限公司,大福北路北侧、首创大街东街,5.102912,其他普通商品住房用地,招标出让,70,房地产业,6100,大厂回族自治县中基首业房地产开发有限公司,1.502.00,2013年5月24日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县中基首业房地产开发有限公司,大福北路北侧、李大线西侧,5.367692,其他普通商品住房用地,招标出让,70,房地产业,6400,大厂回族自治县中基首业房地产开发有限公司,1.502.00,2013年5月24日,2014年5月1日,2017年4月30日,
大厂回族自治县,大厂回族自治县中基首业房地产开发有限公司,李大线西侧、新开大街南侧,5.60601,其他普通商品住房用地,招标出让,70,房地产业,6700,大厂回族自治县中基首业房地产开发有限公司,1.502.00,2013年5月24日,2014年5月1日,2017年4月30日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,3.609891,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年5月20日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,5.036042,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年5月20日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,20.462562,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年5月20日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,30.282507,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年5月20日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,48.48084,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年5月20日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,6.61596,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年5月20日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,17.048731,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年5月20日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,7.874606,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年5月20日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,64.758009,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年5月20日,2013年7月1日,2016年7月1日,
固安县,廊坊市圣阜房地产开发有限公司项目用地,永康路西侧、迎宾路北侧,2.158887,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40,房地产业,3002,廊坊市圣阜房地产开发有限公司,1.302.50,2013年5月17日,2014年5月16日,2016年5月15日,
固安县,廊坊市圣阜房地产开发有限公司项目用地,永康路西侧、迎宾路南侧,2.211161,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,3063,廊坊市圣阜房地产开发有限公司,1.302.50,2013年5月17日,2014年5月16日,2016年5月15日,
固安县,固安县尚城房地产开发有限公司项目用地,玉井南路东侧,0.6666,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,1053,固安县尚城房地产开发有限公司,1.302.50,2013年5月17日,2014年5月16日,2016年5月15日,
固安县,固安县兴源房地产开发有限公司项目用地,新源街南侧、原县中医院旧址,1.01198,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40,房地产业,2762.3889,固安县兴源房地产开发有限公司,1.003.16,2013年5月17日,2014年5月16日,2016年5月15日,
廊坊市本级,廊坊金润电气有限公司,廊坊开发区耀华道南、科森电器有限公司东侧,1.3333,工业用地,拍卖出让,50,专用设备制造业,520,廊坊金润电气有限公司,0.800.00,2013年5月17日,2014年7月31日,2016年7月31日,
廊坊市本级,华恒科技发展有限公司,廊坊开发区芙蓉道北、河北三琪公司东侧,2.1351,工业用地,拍卖出让,50,专用设备制造业,840,华恒科技发展有限公司,0.800.00,2013年5月15日,2014年7月31日,2016年7月31日,
廊坊市本级,廊坊精雕数控机床制造有限公司,廊坊经济技术开发区芙蓉道北侧，长辛路东侧,7.90663,工业用地,拍卖出让,50,仪器仪表及文化、办公用机械制造业,3090,廊坊精雕数控机床制造有限公司,0.800.00,2013年5月15日,2014年4月7日,2016年4月7日,
廊坊市本级,廊坊开发区顺驰商贸有限公司,廊坊开发区新源道南、创业路东侧,0.3379,仓储用地,拍卖出让,50,仓储业,127,廊坊开发区顺驰商贸有限公司,0.800.00,2013年5月13日,2014年3月1日,2016年3月1日,
廊坊市本级,廊坊开发区克莱迪科技开发有限公司,廊坊开发区耀华道南侧、盛阳工贸公司北侧,1.61689,科教用地,协议出让,50,研究与试验发展,613.22,廊坊开发区克莱迪科技开发有限公司,0.001.50,2013年5月13日,2014年4月13日,2016年4月13日,
廊坊市本级,廊坊市华通伟业房地产开发有限公司,东安路以东，规划支路以北,2.664771,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 批发零售用地40,房地产业,11680,廊坊市华通伟业房地产开发有限公司,1.002.10,2013年5月12日,2014年7月11日,2016年7月11日,
廊坊市本级,廊坊市中投置地房地产开发有限公司,北史家务村，常青路以东，瑞丰道以北,4.480939,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,15900,廊坊市中投置地房地产开发有限公司,1.202.38,2013年5月12日,2014年7月11日,2016年7月11日,
廊坊市本级,廊坊市泽田依诺机械设备有限公司,广阳产业聚集区内，常盛路东侧，畅祥南道北侧,1.3049,工业用地,拍卖出让,50,零售业,490,廊坊市泽田依诺机械设备有限公司,0.800.00,2013年5月12日,2014年7月11日,2016年7月11日,
廊坊市本级,廊坊市长通管业有限公司,广阳产业聚集区内，庆祥北道南侧，常盛路东侧,1.0195,工业用地,拍卖出让,50,零售业,384,廊坊市长通管业有限公司,0.800.00,2013年5月12日,2014年7月11日,2016年7月11日,
廊坊市本级,廊坊泽源博润商贸有限公司,永兴路以西，东日瑞景小区以南,0.188398,批发零售用地,拍卖出让,40,零售业,940,廊坊泽源博润商贸有限公司,1.003.00,2013年5月12日,2014年7月11日,2016年7月11日,
廊坊市本级,中太富利达房地产开发集团股份有限公司,银河北路以西，第六大街北侧,0.738267,批发零售用地,拍卖出让,40,房地产业,4050,中太富利达房地产开发集团股份有限公司,1.001.45,2013年5月12日,2014年9月11日,2016年9月11日,
廊坊市本级,廊坊市中投置地房地产开发有限公司,永兴路东侧，南龙路北侧，北史家务村用地内,6.509769,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,23480,廊坊市中投置地房地产开发有限公司,1.302.50,2013年5月12日,2014年7月11日,2016年7月11日,
廊坊市本级,廊坊市幸福基业房地产开发有限公司,艺术大道南侧，丰盛路东侧,6.460663,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 商务金融用地40,房地产业,31050,廊坊市幸福基业房地产开发有限公司,1.502.00,2013年5月12日,2014年7月11日,2016年7月11日,
廊坊市本级,廊坊市幸福基业房地产开发有限公司,艺术大道南侧、裕华路东侧,5.811626,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 商务金融用地40,房地产业,27900,廊坊市幸福基业房地产开发有限公司,1.502.00,2013年5月12日,2014年7月11日,2016年7月11日,
廊坊市本级,刘家奎  卢万园,建设路以东，新民小区B区以南,0.228076,批发零售用地,拍卖出让,40,零售业,1170,刘家奎 卢万园,1.003.00,2013年5月12日,2014年7月11日,2016年7月12日,
廊坊市本级,廊坊市佳途物流有限公司,广阳产业聚集区内，庆祥道北侧，伟业路西侧,2.1676,工业用地,拍卖出让,50,装卸搬运和其他运输服务业,814,廊坊市佳途物流有限公司,0.800.00,2013年5月12日,2014年7月11日,2016年7月11日,
廊坊市本级,廊坊市美好房地产开发集团有限公司,金光道以南，永健路以东,0.279997,批发零售用地,拍卖出让,40,房地产业,1520,廊坊市美好房地产开发集团有限公司,1.503.50,2013年5月12日,2014年7月11日,2016年7月11日,
文安县,文安县龙新商贸有限公司,文安工业园区,1.420553,工业用地,挂牌出让,50,金属制品业,271,文安龙新商贸有限公司,1.000.00,2013年5月10日,2013年11月10日,2014年11月10日,
文安县,文安龙新商贸有限公司,文安工业园区,0.388638,工业用地,挂牌出让,50,金属制品业,75,文安县龙新商贸有限公司,1.000.00,2013年5月10日,2013年11月10日,2014年11月10日,
文安县,廊坊联飞燃气设备有限公司,文安工业园区,0.2419,工业用地,挂牌出让,50,燃气生产和供应业,48,廊坊联飞燃气设备有限公司,1.000.00,2013年5月10日,2013年11月10日,2014年11月10日,
文安县,苑德才,文安工业新区,1.3333,工业用地,挂牌出让,50,金属制品业,257,苑德才,1.000.00,2013年5月10日,2013年11月10日,2014年11月10日,
文安县,苑德才,文安工业新区,1.3333,工业用地,挂牌出让,50,金属制品业,257,苑德才,1.000.00,2013年5月10日,2013年11月10日,2014年11月10日,
文安县,文安县龙新商贸有限公司,文安工业园区,0.6829,工业用地,挂牌出让,50,金属制品业,131,文安县龙新商贸有限公司,1.000.00,2013年5月10日,2013年11月10日,2014年11月10日,
文安县,河北立马车业科技有限公司,文安工业园区,7.266661,工业用地,挂牌出让,50,自行车制造,1389,河北立马车业科技有限公司,1.000.00,2013年5月10日,2013年11月10日,2014年11月10日,
文安县,河北立马车业科技有限公司,文安工业园区,1.554,工业用地,挂牌出让,50,自行车制造,300,河北立马车业科技有限公司,1.000.00,2013年5月10日,2013年11月10日,2014年11月10日,
文安县,廊坊康鑫电子配件有限公司,文安工业园区,0.598894,其他商服用地,挂牌出让,40,其他服务业,230,廊坊康鑫电子配件有限公司,0.002.00,2013年5月10日,2013年11月10日,2014年11月10日,
大厂回族自治县,大厂回族自治县玉全房地产开发有限公司,厂谭路北侧、八百户村段,0.111894,其他普通商品住房用地,挂牌出让,70,房地产业,147.7001,大厂回族自治县玉全房地产开发有限公司,1.502.50,2013年5月6日,2013年12月31日,2016年12月30日,
大厂回族自治县,大厂回族自治县友通房地产开发有限公司,华夏南路东侧、夏垫街南侧,0.155973,其他商服用地,挂牌出让,40,房地产业,114.6402,大厂回族自治县友通房地产开发有限公司,2.204.50,2013年5月6日,2014年3月10日,2017年3月9日,
大厂回族自治县,大厂回族自治县潮白佳程房地产开发有限公司,大安街北侧、幸福路东侧,1.88645,其他普通商品住房用地,挂牌出让,70,房地产业,2829.675,大厂回族自治县潮白佳程房地产开发有限公司,1.602.50,2013年5月6日,2014年4月10日,2017年4月9日,
大城县,廊坊市远景粮油贸易有限公司,大城县现代制造业工业园内,3.32,工业用地,拍卖出让,50,农副食品加工业,500,廊坊市远景粮油贸易有限公司,1.001.20,2013年5月6日,2013年10月6日,2015年10月6日,
大城县,段振辉,大城县南环路南侧,0.0485,其他商服用地,拍卖出让,40,其他服务业,135,段振辉,2.5,2013年5月6日,2013年8月6日,2015年8月6日,
大城县,李孟田,大城县南环路南侧,0.0485,其他商服用地,拍卖出让,40,其他服务业,135,李孟田,2.5,2013年5月6日,2013年8月6日,2015年8月6日,
大城县,王学军,大城县南环路南侧,0.0485,其他商服用地,拍卖出让,40,其他服务业,140,王学军,2.5,2013年5月6日,2013年8月6日,2015年8月6日,
霸州市,年产6000台移动式皮带输送机项目,霸州市康仙庄乡于崔庄村,1.39,工业用地,挂牌出让,50,通用设备制造业,279,霸州市汇通输送机械有限公司,0.700.00,2013年5月3日,2013年5月20日,2015年4月30日,
霸州市,年产15万件家具项目,霸州市辛章办辛五街,1.3333,工业用地,挂牌出让,50,家具制造业,339,霸州市纽莱客家具有限公司,0.800.00,2013年5月3日,2013年6月5日,2014年5月31日,
霸州市,新建年产6万套家具、校具项目,霸州市康仙庄乡辛一村,0.6339,工业用地,挂牌出让,50,家具制造业,163,霸州市清新家具有限公司,1.000.00,2013年5月3日,2013年5月30日,2014年3月30日,
霸州市,年产1000万套甩干式拖把工程,霸州市岔河集乡西高村东侧,0.544,工业用地,挂牌出让,50,塑料制品业,141,河北洁仕宝日用塑料制品有限公司,1.000.00,2013年5月3日,2013年5月7日,2014年8月7日,
霸州市,年产10万件家具项目,霸州市信安镇爱国街,0.797,工业用地,挂牌出让,50,家具制造业,207,霸州市三鑫钢管有限公司,0.8,2013年5月3日,2013年6月30日,2013年12月31日,
霸州市,年产20万件套办公家具项目,霸州市煎茶铺镇田口村,1.9049,工业用地,挂牌出让,50,家具制造业,480,霸州市志兴家具有限公司,0.800.00,2013年5月3日,2013年5月10日,2014年5月10日,
霸州市,年组装5万套钢木家具项目,霸州市东段乡崔家堡村,1.5925,工业用地,挂牌出让,50,家具制造业,395,霸州市东段金地家具厂,0.800.00,2013年4月27日,2013年4月30日,2014年3月31日,
霸州市,霸州市胜芳镇北二环雨水泵站工程,霸州市胜芳镇民强街、中亭堤北侧、胜芳中心敬老院南侧,1.0047,公共设施用地,划拨,,公共设施管理业,212.6268,霸州市胜芳建设局,0.000.00,2013年4月26日,2013年5月27日,2015年3月27日,
霸州市,供电小区11#楼,霸州市开发区大何庄村,0.4114,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,721,霸州市宏泰房地产开发有限公司,1.302.50,2013年4月26日,2013年5月30日,2014年6月30日,
廊坊市本级,廊坊市第四中学迁址新建工程,爱民西道以南、啤酒厂以北、城西热力站以西、原淀粉厂以东,4.9416,科教用地,划拨,,教育业,0,廊坊市第四中学,0.450.45,2013年4月25日,2013年4月30日,2014年12月31日,
廊坊市本级,廊坊市第二十一小学新建工程,爱民西道以南、新四中以西、啤酒厂以北、原淀粉厂以东,1.696,科教用地,划拨,,教育业,0,廊坊市安次区教育局,0.370.37,2013年4月25日,2013年4月30日,2014年12月31日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,0.750388,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年4月25日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,1.367984,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年4月25日,2013年7月1日,2016年7月1日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,26.528107,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年4月25日,2013年7月1日,2016年7月1日,
香河县,工业用地,规划W3路西侧，规划S4路南侧,1.1873,工业用地,挂牌出让,50,化学原料及化学制品制造业,374.5,廊坊艾科曼材料有限公司,1.200.00,2013年4月24日,2013年5月23日,2014年5月22日,
香河县,工业用地,规划W3路西侧，规划S4路北侧,1.3635,工业用地,挂牌出让,50,化学原料及化学制品制造业,430,香河华瑞气体有限公司,1.200.00,2013年4月24日,2013年6月1日,2015年5月31日,
香河县,工业用地,景观大道南侧，3号路东侧,0.3169,工业用地,挂牌出让,50,家具制造业,107,香河福安大鹏家具有限公司,1.200.00,2013年4月24日,2013年5月23日,2016年5月22日,
香河县,公共设施用地,规划N3路南侧,0.7929,公共设施用地,挂牌出让,50,公共设施管理业,274,香河县葆丰供热有限公司,0.000.60,2013年4月23日,2013年6月1日,2016年5月31日,
固安县,密涿高速公路廊坊至涿州段建设项目,固安县区域内,15.321583,公路用地,划拨,,城市公共交通业,,河北省高速公路管理局,,2013年4月22日,2013年7月1日,2016年7月1日,
固安县,固安县看守所、治安拘留所建设项目,朱各庄村北侧,3.3332,监教场所用地,划拨,,国家机构,422.1392,固安县公安局,0.280.28,2013年4月22日,2013年4月30日,2014年11月30日,
廊坊市本级,廊坊新奥房地产开发有限公司,廊坊开发区金源道南、和平路东侧,1.3667,其他商服用地,拍卖出让,40,商务服务业,4000,廊坊新奥房地产开发有限公司,0.501.00,2013年4月22日,2014年7月1日,2016年7月1日,
廊坊市本级,廊坊新奥房地产开发有限公司,廊坊开发区楼庄村南、新奥高尔夫球场北侧,3.8525,其他普通商品住房用地,拍卖出让,70,房地产业,11270,廊坊新奥房地产开发有限公司,1.301.50,2013年4月22日,2014年7月1日,2016年7月1日,
廊坊市本级,廊坊新奥房地产开发有限公司,廊坊经济技术开发区花园道南侧，楼庄路东侧,3.99992,其他普通商品住房用地,拍卖出让,70,房地产业,11700,廊坊新奥房地产开发有限公司,1.302.00,2013年4月22日,2014年7月1日,2016年7月1日,
廊坊市本级,廊坊新怡房地产开发有限公司,廊坊经济技术开发区新源道北侧，玉泉路西侧,9.99983,其他普通商品住房用地,拍卖出让,70,房地产业,29250,廊坊新怡房地产开发有限公司,1.301.80,2013年4月22日,2014年7月1日,2016年7月1日,
文安县,文安东都再生资源环保产业基地管理有限公司,黄甫农场,0.6667,公共设施用地,挂牌出让,50,废弃资源和废旧材料回收加工业,125,文安东都再生资源环保产业基地管理有限公司,0.000.60,2013年4月18日,2013年10月18日,2014年10月18日,
文安县,文安东都再生资源环保产业基地管理有限公司,文安东都环保产业园内,0.3333,工业用地,挂牌出让,50,废弃资源和废旧材料回收加工业,64,文安东都再生资源环保产业基地管理有限公司,1.000.00,2013年4月18日,2013年10月18日,2014年10月18日,
