行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
祁门县,房地产开发,祁门县新城区D02-01-02,1.282971,其他普通商品住房用地,挂牌出让,批发零售用地40年; 其他普通商品住房用地70年;,房地产业,965,黄山市涌金房地产有限公司,1.202.00,2015年9月10日,2016年6月30日,2018年6月30日,
祁门县,房地产开发,祁门县新城区D02-01-01地块,1.766509,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70年;,房地产业,1326,黄山市涌金房地产有限公司,1.202.00,2015年9月10日,2016年6月30日,2018年6月30日,
黟县,旅游项目,黟县碧阳镇碧山村,0.2016,商务金融用地,挂牌出让,40,其他服务业,75.3984,深圳市东逸旅游投资有限公司,0.500.80,2015年9月9日,2016年4月9日,2018年4月9日,
歙县,王村滨江,王村镇王村滨江路西侧,2.562435,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,2114.0089,黄山恒基置业发展有限公司,1.001.80,2015年9月8日,2016年3月31日,2019年3月31日,
歙县,恒基置业,王村镇王村派出所东侧,0.351456,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70年;,房地产业,234.4212,黄山恒基置业发展有限公司,1.001.70,2015年9月8日,2016年3月31日,2017年9月30日,
黟县,宏村印象项目,黟县宏村镇际村村,0.5265,其他商服用地,挂牌出让,40,房地产业,667.602,黟县宏村印象旅游投资有限公司,0.370.37,2015年9月7日,2016年4月7日,2017年4月7日,
黟县,电子项目,黟县碧阳镇五东殿经济开发区,3.6359,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,305.4156,黄山旺荣电子有限公司,1.001.40,2015年9月7日,2016年1月7日,2018年1月7日,
祁门县,商业建设项目,祁门县新城区农商行东侧,0.384999,商务金融用地,挂牌出让,40,银行业,500,安徽祁门农村商业银行股份有限公司,1.201.50,2015年8月26日,2016年6月30日,2018年6月30日,
歙县,苏扬置业,歙县新安中学南侧,2.106543,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70年;,房地产业,5182.0958,黄山市苏扬置业有限公司,1.002.00,2015年8月17日,2016年2月28日,2019年2月27日,
休宁县,黄山元汇汽车销售服务有限公司,休宁县万安镇万新村,0.456219,其他商服用地,挂牌出让,40,零售业,342,黄山元汇汽车销售服务有限公司,0.001.50,2015年8月14日,2016年1月14日,2017年1月14日,
休宁县,安徽金视界光电科技有限公司,休宁县经开区高薪电子产业园G-05-03,0.3868,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,78.3,安徽金视界光电科技有限公司,1.001.80,2015年8月14日,2015年8月14日,2016年8月14日,
黟县,黟县一水厂上迁改建项目,碧阳镇柏山村,0.7825,公共设施用地,划拨,,国家机构,83.7249,黟县自来水厂,0.200.50,2015年8月11日,2015年7月28日,2016年1月27日,
歙县,天成工贸,郑村镇向杲村,0.70215,工业用地,挂牌出让,50,金属制品业,115.8548,黄山市徽州天成工贸有限公司,1.000.00,2015年8月11日,2015年12月30日,2016年12月30日,
休宁县,吴庆红,休宁县万安镇万新村,0.667731,其他商服用地,挂牌出让,40,商务服务业,310.49,吴庆红,0.001.50,2015年8月10日,2016年1月10日,2017年1月10日,
休宁县,黄山中洲汽车贸易有限公司,休宁县万安镇万新村,2.080931,其他商服用地,挂牌出让,40,商务服务业,936.3,黄山中洲汽车贸易有限公司,0.001.20,2015年8月10日,2016年1月10日,2017年1月10日,
黄山区,龙门山庄,龙门乡龙源村,0.54077,其他商服用地,挂牌出让,40,房地产业,285,黄山众途旅游发展有限公司,0.001.30,2015年8月5日,2020年3月15日,2022年3月15日,
黄山区,东外环加油站,甘棠镇十字畈村,0.564778,其他商服用地,挂牌出让,40,零售业,510,安徽巨沃能源销售有限公司,0.000.40,2015年8月5日,2018年4月5日,2020年4月5日,
歙县,来明物流,歙县循环经济园,0.847535,工业用地,挂牌出让,50,装卸搬运和其他运输服务业,81.3634,黄山市来明物流有限公司,1.001.20,2015年8月3日,2015年9月30日,2016年9月30日,
歙县,徽梦高分子,歙县循环经济园,2.200118,工业用地,挂牌出让,50,化学原料及化学制品制造业,211.2113,黄山徽梦高分子科技有限公司,0.800.00,2015年8月3日,2015年9月30日,2016年9月30日,
歙县,万邦电子,歙县循环经济园,0.532062,工业用地,挂牌出让,50,仪器仪表及文化、办公用机械制造业,51.078,黄山市万邦电子科技有限公司,1.001.20,2015年8月3日,2015年9月30日,2016年9月30日,
黄山区,庄里加油站,甘棠镇庄里村,0.357528,其他商服用地,挂牌出让,40,石油加工、炼焦及核燃料加工业,462,黄山区农机公司加油点,0.000.30,2015年7月28日,2016年2月28日,2018年2月28日,
黄山市本级,黄山文化旅游股份公司,屯溪区阳湖镇,江南新城阳湖路北侧、红星路东侧、新安大道西侧、一江园小区南侧,1.087831,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,4454.6679,黄山文化旅游股份公司,1.002.20,2015年7月28日,2016年4月27日,2018年4月27日
黄山市本级,黄山市昌臣食品有限公司,屯溪区奕棋镇九龙低碳经济园区01-8-8号地块,翠微路东侧,0.9834,工业用地,挂牌出让,50,食品制造业,162.261,黄山市昌臣食品有限公司,1.200.00,2015年7月28日,2015年12月27日,2016年12月27日
黄山市本级,许文忠,屯溪区奕棋镇九龙低碳经济园区07-5-2号地块,昱山路北侧,0.292406,工业用地,挂牌出让,50,农副食品加工业,48.247,许文忠,1.200.00,2015年7月28日,2015年12月27日,2016年12月27日
黄山市本级,黄山市华意塑料印刷有限公司,九龙低碳经济园区迎宾大道东北侧局部地块,0.226304,工业用地,挂牌出让,50,塑料制品业,33.9456,黄山市华意塑料印刷有限公司,1.500.00,2015年7月28日,2015年12月27日,2016年12月27日,
黄山市本级,黄山杰尔马热交换系统有限公司,屯溪区奕棋镇九龙低碳经济园区07-5-3号地块,乐山路南侧,1.020168,工业用地,挂牌出让,50,汽车制造,168.3277,黄山杰尔马热交换系统有限公司,1.200.00,2015年7月28日,2015年12月27日,2016年12月27日
黄山区,丽湖公馆,太平湖镇朝阳村,0.278956,其他商服用地,挂牌出让,40,餐饮业,449,黄山丽湖公馆旅游度假有限公司,0.002.40,2015年7月27日,2015年9月27日,2016年9月27日,
黄山区,盛红枫叶,新丰乡盛洪村,0.173013,工业用地,挂牌出让,50,塑料制品业,17,黄山市新铭盛红枫叶五金塑胶制品有限公司,1.000.00,2015年7月24日,2015年11月24日,2016年11月24日,
黄山区,丰大酒店温泉中心,谭家桥镇中墩村,0.864442,其他商服用地,挂牌出让,40,房地产业,286,吴大香、吴智勇、吴智锐,0.002.80,2015年7月24日,2015年11月24日,2017年11月24日,
黄山区,盛红枫叶,新丰乡盛洪村,1.581064,工业用地,挂牌出让,50,塑料制品业,152,黄山市新铭盛红枫叶五金塑胶制品有限公司,1.000.00,2015年7月24日,2015年11月24日,2016年11月24日,
歙县,渔梁保障性住房和安置房,徽城镇渔梁村,1.412443,经济适用住房用地,划拨,,房地产业,310.7375,歙县城投置业有限公司,1.381.38,2015年7月23日,2015年10月31日,2017年10月30日,
黄山区,大泽堂,龙门乡龙门村,0.194177,其他商服用地,挂牌出让,0,餐饮业,302,黄山市千思巢旅游投资有限公司,0.800.80,2015年7月21日,2015年11月21日,2017年11月21日,
黄山区,太平湖自来水厂,太平湖镇和平村,0.283197,公共设施用地,协议出让,50,水的生产和供应业,55,黄山市黄山区美烈泰信水务有限公司,0.000.70,2015年7月15日,2015年9月15日,2016年9月15日,
黄山区,汤口镇芳村污水处理项目,汤口镇芳村,0.588845,公共设施用地,协议出让,30,废弃资源和废旧材料回收加工业,120,黄山永兴源污水净化有限公司,0.000.40,2015年7月15日,2015年9月15日,2017年9月15日,
徽州区,新力油墨项目,徽州区循环经济园昌盛路东侧、普米特化工南侧,4.8179,工业用地,挂牌出让,50,化学原料及化学制品制造业,693.7776,黄山新力油墨科技有限公司,1.000.00,2015年7月14日,2015年11月14日,2017年11月14日,
歙县,新安小学教学楼,徽城镇紫霞路87号,3.363685,科教用地,划拨,,教育业,403.04,歙县新安小学,7,2015年7月8日,1900年1月1日,1900年1月1日,
歙县,歙县人民法院审判法庭,郑村镇潭渡村、呈歙旅游公路以北,1.006863,机关团体用地,划拨,,国家机构,221.5099,歙县人民法院,1.021.02,2015年7月8日,2015年10月31日,2017年10月30日,
黄山市本级,田塝下安置区,屯溪区奕棋镇,7.887714,经济适用住房用地,划拨,,国家机构,,屯溪区人民政府,1.001.80,2015年7月7日,2015年7月7日,2015年7月7日,
黄山市本级,轩辕路、约山路,黄山经济开发区,2.222428,街巷用地,划拨,,国家机构,,黄山经济开发区管委会,0.1,2015年7月7日,2015年7月7日,2015年7月7日,
黄山市本级,屯光镇垃圾中转站,屯溪区屯光镇,0.088463,公共设施用地,划拨,,国家机构,,屯溪区人民政府,0.5,2015年7月7日,2015年7月7日,2015年7月7日,
黄山市本级,朱村高铁安置区,0.4548,0.4548,经济适用住房用地,划拨,,国家机构,,屯溪区人民政府,1.001.50,2015年7月7日,2015年7月7日,2015年7月7日,
黄山市本级,梅林坝,屯溪区奕棋镇,1.167603,水工建筑用地,划拨,,国家机构,,黄山市土地储备中心,0.2,2015年7月7日,2015年7月7日,2015年7月7日,
黄山市本级,途马道路,屯溪区黎阳镇,0.120859,街巷用地,划拨,,国家机构,,屯溪区人民政府,0.1,2015年7月7日,2015年7月7日,2015年7月7日,
歙县,四方能源,郑村镇堨田村,0.13702,工业用地,协议出让,50,废弃资源和废旧材料回收加工业,20.1419,歙县四方能源再生利用有限公司,1.000.00,2015年7月7日,1900年1月1日,1900年1月1日,
歙县,原天主教学,徽城镇小北街30-10号,0.146558,中低价位、中小套型普通商品住房用地,协议出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,434.691,歙县国有资产运营有限公司,1.001.80,2015年7月7日,,,
休宁县,齐云山投资集团有限公司,休宁县齐云山镇岩脚村,4.0505,其他商服用地,挂牌出让,40,房地产业,1950.4,齐云山投资集团有限公司,0.801.20,2015年7月6日,2015年12月6日,2016年12月6日,
休宁县,齐云山投资集团有限公司,休宁县齐云山镇岩脚村,1.2827,其他商服用地,挂牌出让,40,房地产业,733.04,齐云山投资集团有限公司,0.801.20,2015年7月6日,2015年12月6日,2016年12月6日,
黄山市本级,安徽新华传媒股份有限公司,新安小公园B地块,滨江西路、新安桥北侧,0.392501,其他商服用地,挂牌出让,40,新闻出版业,2619.9442,安徽新华传媒股份有限公司,2.102.10,2015年6月24日,2016年1月24日,2017年1月24日
祁门县,房地产开发,祁门县新城区,0.357025,其他普通商品住房用地,挂牌出让,批发零售用地40年; 其他普通商品住房用地70年;,房地产业,322,祁门县政务新区开发领导小组办公室,1.001.20,2015年6月22日,2015年10月31日,2016年10月31日,
休宁县,齐云山投资集团有限公司,休宁县齐云山镇岩脚村,0.580653,其他商服用地,挂牌出让,40,房地产业,166.62,齐云山投资集团有限公司,0.001.20,2015年6月19日,2015年11月19日,2016年11月19日,
黄山区,G205国道改建工程养护设施寨西中心道班房项目,汤口镇冈村小岭下,0.453952,公路用地,划拨,,国家机构,0,黄山市公路管理局黄山风景区分局,0.000.40,2015年6月19日,2015年8月19日,2017年8月19日,
休宁县,齐云山投资集团有限公司,休宁县齐云山镇岩脚村,5.342247,其他商服用地,挂牌出让,其他商服用地40年; 公园与绿地50年;,房地产业,1538.58,齐云山投资集团有限公司,0.001.20,2015年6月19日,2015年11月19日,2016年11月19日,
徽州区,汉邦树脂项目,徽州区循环经济园虎亭路东侧、德文化工北侧,1.171,工业用地,挂牌出让,50,化学原料及化学制品制造业,168.624,黄山汉邦树脂颜料有限公司,1.000.00,2015年6月19日,2015年10月19日,2016年10月19日,
休宁县,齐云山投资集团有限公司,休宁县齐云山镇岩脚村,0.948298,其他商服用地,挂牌出让,40,房地产业,272.11,齐云山投资集团有限公司,0.001.20,2015年6月19日,2015年11月19日,2016年11月19日,
徽州区,年产20000KM电缆扩建项目,徽州区城北工业园区信行三路西侧,1.3172,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,189.6768,黄山市金川电缆有限公司,1.000.00,2015年6月19日,2015年10月19日,2017年4月19日,
徽州区,徽州区龙盘山茶厂加工项目,徽州区呈坎镇呈坎村宝纶路西侧,0.1739,工业用地,挂牌出让,50,农副食品加工业,25.0416,黄山市徽州龙盘山茶叶精制厂,1.000.00,2015年6月19日,2015年10月19日,2016年4月19日,
祁门县,工业建设项目,祁门县绿色产业园,0.375255,工业用地,挂牌出让,50,农副食品加工业,36,安徽省祁门红茶发展有限公司,1.000.00,2015年6月18日,2015年10月31日,2016年10月31日,
徽州区,循环经济园应急池建设项目,徽州循环经济园,0.15,公共设施用地,划拨,,其他服务业,0,安徽徽州经济开发区管理委员会,0.000.00,2015年6月16日,2015年7月16日,2016年7月16日,
祁门县,祁门县县委党校新校区项目,祁门县新城区A-08-01地块,0.703201,科教用地,划拨,,教育业,0,中共祁门县委党校,0.400.80,2015年6月15日,2015年10月31日,2017年10月31日,
祁门县,新城区示范小学及职业教育中心教学楼,祁门县新城区A-10-01,1.828485,科教用地,划拨,,教育业,0,祁门县教育局,0.300.80,2015年6月15日,2015年10月31日,2017年10月31日,
徽州区,潜口镇坤沙农民安置点后续项目-文化活动广场,潜口镇坤沙村,0.3043,公共设施用地,划拨,,其他服务业,45.208,潜口镇人民政府,0.000.00,2015年6月13日,2015年7月13日,2016年7月13日,
徽州区,杨村乡公租房项目,杨村乡,0.1729,公共租赁住房用地,划拨,,其他服务业,33.0897,杨村乡人民政府,1.001.20,2015年6月13日,2015年7月13日,2016年7月13日,
黄山区,三口中心粮站仓库建设,三口镇联中村,0.025225,仓储用地,划拨,,农业,0,黄山市黄山区粮食购销有限公司,0.100.00,2015年6月9日,2015年8月9日,2016年8月9日,
黄山区,黄山区盐业公司综合楼及仓库,甘棠镇玉河村,0.068878,公共设施用地,划拨,,国家机构,0,黄山区盐务管理局,1.201.20,2015年6月9日,2015年8月9日,2016年8月9日,
黄山区,汤口徽梦谷边角地,汤口镇汤口社区、芳村村,0.048551,公共设施用地,划拨,,国家机构,,黄山市黄山区土地收购储备中心,,2015年6月9日,1900年1月1日,1900年1月1日,
黄山市本级,环城西路,九龙低碳经济园区,2.958048,街巷用地,划拨,,国家机构,429.1723,黄山九龙低碳经济园区管理委员会,0.000.01,2015年6月9日,2015年9月9日,2017年6月9日,
黄山区,黄山区政务南路东延项目,甘棠镇十字畈村,1.805677,公路用地,划拨,,国家机构,0,黄山市黄山区住房和城乡建设委员会,0.000.00,2015年6月9日,2015年8月9日,2017年8月9日,
黄山区,黄山区太平湖公安派出所项目,太平湖镇和平村,0.20203,机关团体用地,划拨,,国家机构,0,黄山市公安局黄山分局,0.000.60,2015年6月9日,2015年10月9日,2017年10月9日,
黄山区,太平湖镇南安小学教学楼项目,太平湖镇南安村,0.0846,科教用地,划拨,,国家机构,0,黄山市黄山区太平湖中心学校,0.600.80,2015年6月9日,2015年8月9日,2016年8月9日,
黄山区,仙源镇公租房3号楼,仙源镇龙山村,0.15377,公共租赁住房用地,划拨,,国家机构,0,黄山市黄山区仙源镇人民政府,1.201.20,2015年6月9日,2015年10月9日,2016年10月9日,
休宁县,黄山市万安车友汽车销售服务有限公司,休宁县万安镇万新村慈张线北侧地块,0.3138,其他商服用地,挂牌出让,40,零售业,235.5,黄山市万安车友汽车销售服务有限公司,1.001.50,2015年5月30日,2015年10月30日,2016年10月30日,
徽州区,黄山市徽州区丰乐河流域灾后安置工程（杨村乡山口村）项目,徽州区杨村乡,0.5474,公共租赁住房用地,划拨,,其他服务业,123.0446,黄山市徽州区城市建设投资有限公司,1.001.20,2015年5月28日,2015年6月28日,2016年6月28日,
徽州区,黄山市徽州区丰乐河流域灾后安置工程（洽舍乡洽舍村）项目,徽州区洽舍乡,0.2501,公共租赁住房用地,划拨,,其他服务业,56.3301,黄山市徽州区城市建设投资有限公司,1.001.20,2015年5月28日,2015年6月28日,2016年6月28日,
徽州区,黄山市徽州区丰乐河流域灾后安置工程（富溪乡长坞）项目,徽州区富溪乡,0.6109,公共租赁住房用地,划拨,,其他服务业,61.8444,黄山市徽州区城市建设投资有限公司,1.001.20,2015年5月28日,2015年6月28日,2016年6月28日,
徽州区,黄山市徽州区呈坎镇中杨干安置区（“13630”洪灾）项目,徽州区呈坎镇,1.08,公共租赁住房用地,划拨,,其他服务业,126.3849,黄山市徽州区城市建设投资有限公司,1.001.20,2015年5月28日,2015年6月28日,2016年6月28日,
徽州区,黄山市徽州区呈坎镇卫生院边安置区（“13630”洪灾）项目,徽州区呈坎镇,1.491,公共租赁住房用地,划拨,,其他服务业,275.8798,黄山市徽州区城市建设投资有限公司,1.001.20,2015年5月28日,2015年6月28日,2016年6月28日,
徽州区,黄山市徽州区富溪乡东坑口安置区（“13630”洪灾）项目,徽州区富溪乡,1.395,公共租赁住房用地,划拨,,其他服务业,179.6966,黄山市徽州区城市建设投资有限公司,1.001.20,2015年5月28日,2015年6月28日,2016年6月28日,
黄山市本级,仙人洞南路棚户区改造项目（一期）,仙人洞南路东侧,0.497104,经济适用住房用地,划拨,,居民服务业,44.7394,黄山市城市建设投资（集团）有限公司,3.443.44,2015年5月21日,2015年8月21日,2017年5月21日,
徽州区,原潜口幼儿园地块商住项目,徽州区潜口村委会东侧,0.9393,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70,房地产业,436.7745,吴敏、谢建设、吴建平、方肇鸽,1.001.50,2015年5月21日,2016年2月21日,2018年2月21日,
歙县,金山车站,徽城镇南源口金山村,0.665122,其他商服用地,挂牌出让,40,城市公共交通业,159.6293,郑志文,0.000.80,2015年5月20日,2015年12月30日,2017年12月30日,
歙县,城东小区保障住房,徽城镇新路村(行知中学西侧),1.454246,经济适用住房用地,划拨,,社会保障业,319.9341,歙县住房保障建设中心,1.001.59,2015年5月19日,2015年6月30日,2017年6月30日,
休宁县,棚户区改造安置房建设项目（4#、5#）,休宁县海阳镇胜西小区,0.2089,经济适用住房用地,划拨,,社会保障业,0,休宁县住房和城乡建设委员会,1.002.20,2015年5月19日,2015年5月20日,2016年5月20日,
祁门县,房地产开发项目,祁门县新城区高铁站B03-02地块,0.997861,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 批发零售用地40年;,房地产业,1108,黄山长运祁门有限公司,1.202.00,2015年5月18日,2015年12月31日,2017年12月31日,
祁门县,客运中心项目,祁门县新城区高铁站B03-01地块,2.668836,其他商服用地,挂牌出让,40,道路运输业,1201,黄山长运祁门有限公司,0.200.80,2015年5月18日,2015年12月31日,2017年12月31日,
黟县,旅游开发项目,黟县碧阳镇沿河西路,0.2006,其他商服用地,挂牌出让,40,商务服务业,292.876,黟县徽黄古城旅游开发有限公司,0.801.50,2015年5月5日,2015年12月4日,2017年12月4日,
黟县,旅游开发项目,黟县碧阳镇麻田街,0.0528,其他商服用地,挂牌出让,40,商务服务业,57.1824,黟县徽黄古城旅游开发有限公司,0.801.20,2015年5月5日,2015年12月4日,2017年12月4日,
黟县,旅游休闲项目,黟县宏村镇,1.4418,住宿餐饮用地,挂牌出让,40,餐饮业,514.7226,黟县沃阁驿墅酒店有限公司,0.600.80,2015年5月5日,2015年12月4日,2017年12月7日,
黟县,旅游开发项目,黟县碧阳镇东门路,0.0404,批发零售用地,挂牌出让,40,零售业,44.238,黟县徽黄古城旅游开发有限公司,0.600.80,2015年5月5日,2015年12月4日,2017年12月4日,
黟县,旅游开发项目,黟县碧阳镇沿河西路,0.215,其他商服用地,挂牌出让,40,商务服务业,229.19,黟县徽黄古城旅游开发有限公司,0.801.50,2015年5月5日,2015年12月4日,2017年12月4日,
歙县,牌头森林植物检疫检查站,桂林镇新管(高速出口处),0.066667,公共设施用地,划拨,,林业,14.6667,歙县林业局,0.600.60,2015年4月27日,2015年6月30日,2016年6月30日,
休宁县,黄山睿基新能源科技有限公司,休宁县经济开发区高新电子产业园G-06地块,3.304778,工业用地,挂牌出让,50,专用设备制造业,669.2,黄山睿基新能源科技有限公司,1.000.00,2015年4月23日,2015年9月23日,2016年9月23日,
歙县,腾飞木业,徽城镇问政村,0.69923,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,105.5837,歙县腾飞木业中心,1.000.00,2015年4月15日,1900年1月1日,1900年1月1日,
休宁县,黄山西诺实业有限公司,休宁县经开区怀玉板块B-03-01、B-03-02部分地块,0.657098,工业用地,挂牌出让,50,道路运输业,133.11,黄山西诺实业有限公司,1.001.80,2015年4月11日,2015年9月11日,2016年9月11日,
休宁县,黄山龙湾湖畔创意产业园有限公司,休宁县五城镇星洲村,0.99,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40,房地产业,248,黄山龙湾湖畔创意产业园有限公司,1.001.20,2015年4月1日,2015年9月1日,2016年9月1日,
黄山区,金盆湾,太平湖镇共幸村,2.119413,其他商服用地,挂牌出让,40,房地产业,891,黄山荣盛房地产开发有限公司,0.000.80,2015年3月30日,2016年4月30日,2018年4月30日,
徽州区,精强建材项目,徽州区龙井三路西侧,0.2396,工业用地,挂牌出让,50,其它,34.5024,黄山精强建材股份有限公司,1.000.00,2015年3月27日,2015年7月27日,2016年7月27日,
徽州区,方平铜材项目,徽州区循环经济园虎亭路西侧、怡凯新材料北侧地块,1.3328,工业用地,挂牌出让,50,通用设备制造业,191.9232,黄山方平铜业有限公司,1.000.00,2015年3月27日,2015年7月27日,2016年7月27日,
歙县,金马驾校,富堨镇徐村村,1.4643,其他商服用地,挂牌出让,40,商务服务业,615.006,黄山市金马驾校有限公司,0.000.30,2015年3月27日,2015年4月30日,2016年4月30日,
徽州区,天成工贸二期,徽州区循环经济园天成工贸北侧,0.0698,工业用地,挂牌出让,50,通用设备制造业,10.0512,黄山市徽州天成工贸有限公司,1.000.00,2015年3月27日,2015年7月27日,2016年1月27日,
徽州区,PBT系列合成树脂及粉末涂料生产项目,徽州区循环经济园紫金路北侧、永佳三利对面,0.6901,工业用地,挂牌出让,50,化学原料及化学制品制造业,99.3744,汪云端,1.000.00,2015年3月27日,2015年7月27日,2016年7月27日,
祁门县,房地产开发项目,祁门县祁红国际大酒店南侧,0.945563,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 批发零售用地40,房地产业,568,黄山市祁红建工(集团)有限公司、安徽省黄山市祁门县祁红国际大酒店有限公司,1.001.80,2015年3月25日,2015年12月31日,2017年12月31日,
休宁县,休宁一水厂搬迁工程,休宁县海阳镇琅斯村,0.7531,公共设施用地,划拨,,居民服务业,0,休宁县自来水公司,0.000.00,2015年3月23日,2015年3月27日,2016年3月25日,
休宁县,休宁县新城区建设有限公司,休宁县高新电子产业园燕窝板块A-05-01地块,0.2,工业用地,挂牌出让,50,社会保障业,40.5,休宁县新城区建设有限公司,1.001.80,2015年3月21日,2015年8月21日,2016年8月21日,
休宁县,中化石油安徽有限公司,休宁县万安镇海宁村,0.261479,其他商服用地,挂牌出让,40,零售业,2430.4,中化石油安徽有限公司,0.001.20,2015年3月21日,2015年8月21日,2016年8月21日,
休宁县,程长寿,休宁县海阳镇尧舜入口南侧,0.394,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40,房地产业,418.9,程长寿,1.002.20,2015年3月21日,2015年8月31日,2016年8月31日,
黄山区,黄山区盐业公司综合楼及仓库,太平东路与平湖东路交叉口,0.136231,公共设施用地,划拨,,其他服务业,0,黄山区盐务管理局,0.001.20,2015年3月20日,2015年7月20日,2017年7月20日,
黄山区,黄山区仙源公安派出所,仙源镇龙山村,0.172515,机关团体用地,划拨,,中国共产党机关,0,黄山市公安局黄山分局,0.700.90,2015年3月20日,2015年7月20日,2017年7月20日,
黄山区,黄山松材线虫病三期项目区级监测检疫中心,仙源镇龙山村,0.091658,机关团体用地,划拨,,中国共产党机关,0,黄山市黄山区林业局,0.600.80,2015年3月20日,2015年7月20日,2017年7月20日,
黄山区,黄山公路分局公路抢险应急中心,甘棠镇庄里村,0.553739,公路用地,划拨,,中国共产党机关,0,黄山市公路管理局黄山分局,1.101.10,2015年3月20日,2015年10月20日,2017年10月20日,
黄山区,太平湖环湖旅游公路一期建设项目,太平湖镇朝阳村、广阳村,4.632617,公路用地,划拨,,中国共产党机关,0,黄山市黄山区太平湖镇人民政府,0.000.00,2015年3月20日,2015年5月20日,2017年5月20日,
黄山区,103省道仙源至三口段改线,三口镇白果树村、湘潭村,7.474232,公路用地,划拨,,中国共产党机关,0,黄山市黄山区三口镇人民政府,0.000.00,2015年3月20日,2015年5月20日,2017年5月20日,
黄山区,黄山区耿城基督教堂,耿城镇金桥村,0.263529,宗教用地,划拨,,群众团体、社会团体和宗教组织,0,黄山区耿城镇基督教堂,0.901.10,2015年3月20日,2015年7月20日,2017年7月20日,
黄山区,龙山村委会,仙源镇龙山村,0.051632,公共设施用地,划拨,,中国共产党机关,,黄山区仙源镇龙山村村民委员会,1.3,2015年3月20日,1900年1月1日,1900年1月1日,
歙县,清华坊,徽城镇长青路(禾园西北侧),0.392431,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,541.5548,黄山禾鸣房地产开发有限公司,1.001.60,2015年3月13日,2015年9月30日,2016年9月30日,
徽州区,徽州区井信农贸市场周边道路工程（龙井二路段由信行一路至信行二路间）项目,徽州区岩寺镇,0.3129,街巷用地,划拨,,国家机构,0,黄山市徽州区住房和城乡建设委员会,0.000.00,2015年3月12日,2015年10月12日,2017年10月12日,
徽州区,潜口镇中心幼儿园项目,徽州区潜口镇,0.1332,科教用地,划拨,,教育业,26.3072,黄山市徽州区教育局,0.900.90,2015年3月12日,2015年10月12日,2017年10月12日,
徽州区,徽州区井信农贸市场周边道路工程（龙井一路段由信行一路至信行二路间及信行二路段由龙井一路至龙井二路间）项目,徽州区岩寺镇,1.2199,街巷用地,划拨,,国家机构,0,黄山市徽州区住房和城乡建设委员会,0.000.00,2015年3月12日,2015年10月12日,2017年10月12日,
祁门县,2014年保障性住房,祁门县大冲坞,1.235416,公共租赁住房用地,划拨,,房地产业,0,祁门县房地产管理中心,1.001.80,2015年3月10日,2015年12月31日,2017年12月31日,
黟县,农村商业银行项目,黟县碧阳镇古黄村,0.0897,商务金融用地,挂牌出让,40,银行业,32.2023,安徽黟县农村商业银行股份有限公司,0.600.80,2015年3月9日,1900年1月1日,1900年1月1日,
黟县,铝合金窗生产项目,黟县碧阳镇五东殿经济开发区,0.3708,工业用地,挂牌出让,50,金属制品业,31.1472,黄山华达铝塑门窗有限公司,1.101.20,2015年3月9日,2015年7月8日,2016年7月8日,
黟县,轴承项目,黟县碧阳镇五东殿经济开发区,1.8442,工业用地,挂牌出让,50,金属制品业,154.9128,黄山诚创轴承有限公司,1.101.29,2015年3月9日,2015年7月8日,2016年7月8日,
黟县,塑料装饰项目,黟县碧阳镇五东殿经济开发区,0.6713,工业用地,挂牌出让,50,塑料制品业,56.3892,黄山龙昌塑业有限公司,1.001.10,2015年3月8日,2015年7月8日,2016年7月8日,
休宁县,休宁县交通、林业等综合业务用房项目,县城黄山南路政务新区内,1.1292,机关团体用地,划拨,,国家机构,0,休宁县交通局、林业局、水务局、电视台,0.001.20,2015年2月25日,2015年2月28日,2016年2月29日,
休宁县,黄山幸福新世界有限公司,休宁县蓝田镇儒村,1.5172,其他商服用地,挂牌出让,40,房地产业,421.06,黄山幸福新世界有限公司,1.602.50,2015年2月18日,2015年7月18日,2016年7月18日,
